C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_47_750.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_47_750.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_47_750.jpg,0,0,0,9.648978E-06
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_47_821.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_47_821.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_47_821.jpg,0,0,0,6.359017E-06
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_47_891.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_47_891.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_47_891.jpg,0,0,0,2.328507E-06
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_47_964.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_47_964.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_47_964.jpg,0,0,0,2.707494E-05
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_036.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_036.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_036.jpg,0,0,0,6.959206E-06
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_106.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_106.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_106.jpg,0,0,0,1.297405E-05
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_175.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_175.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_175.jpg,0,0,0,7.918008E-06
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_247.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_247.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_247.jpg,0,0,0,7.958049E-06
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_317.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_317.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_317.jpg,0,0,0,1.78456E-05
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_384.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_384.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_384.jpg,0,0,0,7.488226E-06
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_452.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_452.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_452.jpg,0,0,0,9.248297E-06
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_521.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_521.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_521.jpg,0,0,0,1.912301E-05
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_590.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_590.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_590.jpg,0,0,0,2.900825E-05
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_664.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_664.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_664.jpg,0,0,0,1.111143E-05
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_731.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_731.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_731.jpg,0,0,0,8.095099E-06
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_801.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_801.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_801.jpg,0,0,0,1.413596E-05
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_873.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_873.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_873.jpg,0,0,0,8.31926E-06
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_48_944.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_48_944.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_48_944.jpg,-0.15,0.1741863,0,0.0880233
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_013.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_013.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_013.jpg,-0.3,0.3430665,0,0.2668039
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_085.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_085.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_085.jpg,0,0.2557476,0,0.574299
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_151.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_151.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_151.jpg,-0.1,0.4362617,0,0.7763962
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_224.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_224.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_224.jpg,0,0.6709571,0,1.312249
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_289.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_289.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_289.jpg,0,0.7276535,0,1.800474
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_361.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_361.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_361.jpg,0,0.6099371,0,2.382085
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_429.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_429.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_429.jpg,-0.15,0.7968035,0,2.908239
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_501.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_501.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_501.jpg,0,1,0,3.771769
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_571.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_571.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_571.jpg,0,1,0,4.472914
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_643.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_643.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_643.jpg,-0.05,1,0,5.402238
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_712.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_712.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_712.jpg,-0.2,1,0,6.087993
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_782.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_782.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_782.jpg,0,0.9111988,0,6.967741
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_850.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_850.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_850.jpg,0,0.7246948,0,7.507949
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_917.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_917.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_917.jpg,-0.1,0.7776852,0,7.976934
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_49_990.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_49_990.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_49_990.jpg,-0.3,0.7382337,0,8.675881
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_063.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_063.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_063.jpg,0,0.5015797,0,9.187481
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_134.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_134.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_134.jpg,-0.1,0.5253007,0,9.47673
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_201.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_201.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_201.jpg,0,0.7661155,0,10.0223
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_267.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_267.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_267.jpg,0,0.7868244,0,10.55303
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_340.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_340.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_340.jpg,-0.15,0.8988186,0,11.23992
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_410.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_410.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_410.jpg,-0.3,1,0,11.9934
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_481.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_481.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_481.jpg,0,1,0,12.65434
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_548.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_548.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_548.jpg,-0.15,1,0,13.34233
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_619.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_619.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_619.jpg,0,0.9619274,0,14.00672
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_691.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_691.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_691.jpg,-0.05,0.8221406,0,14.65801
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_761.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_761.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_761.jpg,-0.25,0.5776839,0,15.22074
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_832.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_832.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_832.jpg,0,0.4029312,0,15.51106
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_900.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_900.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_900.jpg,-0.15,0.1604157,0,15.64204
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_50_967.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_50_967.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_50_967.jpg,-0.3,0,0,15.48745
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_042.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_042.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_042.jpg,-0.05,0,0,15.34984
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_109.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_109.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_109.jpg,-0.2,0,0,15.32927
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_177.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_177.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_177.jpg,-0.35,0,0,15.14072
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_247.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_247.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_247.jpg,0,0,0,14.98639
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_317.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_317.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_317.jpg,-0.1,0,0,14.96829
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_390.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_390.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_390.jpg,-0.3,0,0,14.83154
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_461.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_461.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_461.jpg,-0.5000001,0,0,14.63515
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_527.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_527.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_527.jpg,0,0,0,14.49214
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_595.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_595.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_595.jpg,-0.05,0,0,14.35254
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_666.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_666.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_666.jpg,-0.25,0,0,14.23965
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_736.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_736.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_736.jpg,0,0,0,14.12672
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_810.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_810.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_810.jpg,0,0,0,13.98695
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_879.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_879.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_879.jpg,-0.15,0,0,13.90355
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_51_949.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_51_949.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_51_949.jpg,-0.3,0,0,13.79439
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_016.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_016.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_016.jpg,-0.45,0,0,13.63921
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_084.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_084.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_084.jpg,-0.6500001,0,0,13.44697
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_153.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_153.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_153.jpg,-0.8000001,0,0,13.25341
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_228.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_228.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_228.jpg,-1,0,0,12.94536
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_299.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_299.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_299.jpg,0,0,0,12.73089
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_371.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_371.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_371.jpg,0,0,0,12.60474
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_443.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_443.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_443.jpg,0,0,0,12.4306
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_513.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_513.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_513.jpg,0,0,0,12.35529
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_582.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_582.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_582.jpg,0,0,0,12.2815
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_651.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_651.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_651.jpg,0,0,0,12.20197
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_722.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_722.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_722.jpg,0,0,0,12.11418
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_791.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_791.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_791.jpg,0,0.1884429,0,11.89414
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_861.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_861.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_861.jpg,0,0.4179801,0,12.15541
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_52_929.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_52_929.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_52_929.jpg,-0.05,0.3593748,0,12.49569
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_53_000.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_53_000.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_53_000.jpg,-0.25,0.1242134,0,12.60714
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_53_068.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_53_068.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_53_068.jpg,-0.4,0.1857911,0,12.55408
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_53_140.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_53_140.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_53_140.jpg,0,0.4186835,0,12.66721
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_53_211.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_53_211.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_53_211.jpg,0,0.3970085,0,13.04279
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_53_281.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_53_281.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_53_281.jpg,-0.1,0.2069111,0,13.19341
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_53_351.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_53_351.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_53_351.jpg,-0.25,0.3977693,0,13.25648
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_53_418.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_53_418.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_53_418.jpg,0,0.4991556,0,13.6582
C:\Users\alexp\Desktop\Data\IMG\center_2021_08_05_22_29_53_492.jpg,C:\Users\alexp\Desktop\Data\IMG\left_2021_08_05_22_29_53_492.jpg,C:\Users\alexp\Desktop\Data\IMG\right_2021_08_05_22_29_53_492.jpg,0,0.3038004,0,13.88863
